Day,Tire,Pressure,TireTemp,DailyDistance,AmbientTemp
1.1,FL,2.191468445419377,32.09072454238326,31,24.276620984496912
1.1,FR,2.2094132352381517,32.09072454238326,31,24.276620984496912
1.1,RR,2.1742852848098626,32.09072454238326,31,24.276620984496912
1.1,RL,2.183420075479764,32.09072454238326,31,24.276620984496912
1.2,FL,2.1710690097753362,34.22806514175396,31,30.089859634737394
1.2,FR,2.2038085817442714,34.22806514175396,31,30.089859634737394
1.2,RR,2.2149146223167886,34.22806514175396,31,30.089859634737394
1.2,RL,2.22887495169167,34.22806514175396,31,30.089859634737394
1.3,FL,2.1792726324606413,32.63223385025157,31,26.651389689095698
1.3,FR,2.1762282083845177,32.63223385025157,31,26.651389689095698
1.3,RR,2.197465158102722,32.63223385025157,31,26.651389689095698
1.3,RL,2.217867352604371,32.63223385025157,31,26.651389689095698
1.4,FL,2.1972072591811314,37.36211362865061,31,25.10175931455331
1.4,FR,2.2100330051346218,37.36211362865061,31,25.10175931455331
1.4,RR,2.180467020502326,37.36211362865061,31,25.10175931455331
1.4,RL,2.2267394167192847,37.36211362865061,31,25.10175931455331
1.5,FL,2.212633001025277,33.61413532960533,31,24.325899849196272
1.5,FR,2.184325033051973,33.61413532960533,31,24.325899849196272
1.5,RR,2.2217833327517558,33.61413532960533,31,24.325899849196272
1.5,RL,2.2235460786997097,33.61413532960533,31,24.325899849196272
2.1,FL,2.1931342985433213,35.65643328899902,17,33.94441914769794
2.1,FR,2.1923190897910443,35.65643328899902,17,33.94441914769794
2.1,RR,2.202784137482081,35.65643328899902,17,33.94441914769794
2.1,RL,2.1838563381402807,35.65643328899902,17,33.94441914769794
2.2,FL,2.208429501748366,30.963558230880203,17,29.401319055004812
2.2,FR,2.1734671416336826,30.963558230880203,17,29.401319055004812
2.2,RR,2.193890897138116,30.963558230880203,17,29.401319055004812
2.2,RL,2.208783549675927,30.963558230880203,17,29.401319055004812
2.3,FL,2.221180091230365,33.57919176044125,17,29.305691026721718
2.3,FR,2.2022524482979806,33.57919176044125,17,29.305691026721718
2.3,RR,2.1850374163588286,33.57919176044125,17,29.305691026721718
2.3,RL,2.1720603074276585,33.57919176044125,17,29.305691026721718
2.4,FL,2.219562865396399,37.97496373166294,17,28.232586119528165
2.4,FR,2.1914573346155435,37.97496373166294,17,28.232586119528165
2.4,RR,2.2253297141165644,37.97496373166294,17,28.232586119528165
2.4,RL,2.207325021877534,37.97496373166294,17,28.232586119528165
2.5,FL,2.202692100461107,34.97522610083166,17,33.42518899660757
2.5,FR,2.1851477844608134,34.97522610083166,17,33.42518899660757
2.5,RR,2.226929266687537,34.97522610083166,17,33.42518899660757
2.5,RL,2.212049600595842,34.97522610083166,17,33.42518899660757
3.1,FL,2.210596962554998,30.676009245922312,11,30.547782993159416
3.1,FR,2.1975705014210445,30.676009245922312,11,30.547782993159416
3.1,RR,2.2259342156956765,30.676009245922312,11,30.547782993159416
3.1,RL,2.207435845161783,30.676009245922312,11,30.547782993159416
3.2,FL,2.209122135801066,31.561653120309895,11,31.971291896121464
3.2,FR,2.1905818722942203,31.561653120309895,11,31.971291896121464
3.2,RR,2.222824485597733,31.561653120309895,11,31.971291896121464
3.2,RL,2.1921503320794447,31.561653120309895,11,31.971291896121464
3.3,FL,2.2081178137693045,34.088203664588455,11,31.661526081614227
3.3,FR,2.2250507615268145,34.088203664588455,11,31.661526081614227
3.3,RR,2.206301672500027,34.088203664588455,11,31.661526081614227
3.3,RL,2.179758615317603,34.088203664588455,11,31.661526081614227
3.4,FL,2.1734018768136303,32.29564865244147,11,33.83888409311257
3.4,FR,2.1915672815654377,32.29564865244147,11,33.83888409311257
3.4,RR,2.1825147357233643,32.29564865244147,11,33.83888409311257
3.4,RL,2.1765128272320373,32.29564865244147,11,33.83888409311257
3.5,FL,2.1883381225099434,39.44980207722338,11,33.64163996333286
3.5,FR,2.2151131177362138,39.44980207722338,11,33.64163996333286
3.5,RR,2.1822173042881783,39.44980207722338,11,33.64163996333286
3.5,RL,2.2232972474809594,39.44980207722338,11,33.64163996333286
4.1,FL,2.177603359420716,32.06755433585654,37,31.321497659569836
4.1,FR,2.170156566693023,32.06755433585654,37,31.321497659569836
4.1,RR,2.1918795869744034,32.06755433585654,37,31.321497659569836
4.1,RL,2.179240552148223,32.06755433585654,37,31.321497659569836
4.2,FL,2.220974729444521,35.45034143244478,37,26.75687033655099
4.2,FR,2.216266295702018,35.45034143244478,37,26.75687033655099
4.2,RR,2.2069399402515972,35.45034143244478,37,26.75687033655099
4.2,RL,2.2194645566848856,35.45034143244478,37,26.75687033655099
4.3,FL,2.1971603865782825,39.565967829883306,37,24.064054604253048
4.3,FR,2.2174921314902196,39.565967829883306,37,24.064054604253048
4.3,RR,2.2203622859908028,39.565967829883306,37,24.064054604253048
4.3,RL,2.218552832582942,39.565967829883306,37,24.064054604253048
4.4,FL,2.2189239599358572,34.46326910883105,37,31.072943690507316
4.4,FR,2.1985902579280627,34.46326910883105,37,31.072943690507316
4.4,RR,2.1938560634622197,34.46326910883105,37,31.072943690507316
4.4,RL,2.17769372149814,34.46326910883105,37,31.072943690507316
4.5,FL,2.1778081968266956,30.828431555319778,37,31.169109844112494
4.5,FR,2.229945198432684,30.828431555319778,37,31.169109844112494
4.5,RR,2.1838145104788227,30.828431555319778,37,31.169109844112494
4.5,RL,2.1933844697468583,30.828431555319778,37,31.169109844112494
5.1,FL,2.1809419422689724,34.79394064890717,19,32.952125476333734
5.1,FR,2.2133858213521864,34.79394064890717,19,32.952125476333734
5.1,RR,2.1799074351908745,34.79394064890717,19,32.952125476333734
5.1,RL,2.209686510111956,34.79394064890717,19,32.952125476333734
5.2,FL,2.2240157997306116,33.553904138144155,19,31.27698318607188
5.2,FR,2.1814879995987932,33.553904138144155,19,31.27698318607188
5.2,RR,2.198483208720044,33.553904138144155,19,31.27698318607188
5.2,RL,2.1975783988231616,33.553904138144155,19,31.27698318607188
5.3,FL,2.1730735926793363,34.52934149671701,19,25.869738963085727
5.3,FR,2.2063028427858096,34.52934149671701,19,25.869738963085727
5.3,RR,2.1751610770532595,34.52934149671701,19,25.869738963085727
5.3,RL,2.1775487586422857,34.52934149671701,19,25.869738963085727
5.4,FL,2.217730129169952,38.948378888443244,19,30.10946556362609
5.4,FR,2.1744919714840014,38.948378888443244,19,30.10946556362609
5.4,RR,2.2083974051245194,38.948378888443244,19,30.10946556362609
5.4,RL,2.173822109148241,38.948378888443244,19,30.10946556362609
5.5,FL,2.2221821673008693,34.56097426049233,19,26.2808608278835
5.5,FR,2.2164326084441415,34.56097426049233,19,26.2808608278835
5.5,RR,2.181655533428403,34.56097426049233,19,26.2808608278835
5.5,RL,2.1988416319414945,34.56097426049233,19,26.2808608278835
6.1,FL,2.17010092547856,39.39161850505444,40,29.306747405976758
6.1,FR,2.1775180671783074,39.39161850505444,40,29.306747405976758
6.1,RR,2.1854705298353605,39.39161850505444,40,29.306747405976758
6.1,RL,2.216091161650094,39.39161850505444,40,29.306747405976758
6.2,FL,2.2276104260617293,30.89489358136451,40,25.019090216217823
6.2,FR,2.214653640300516,30.89489358136451,40,25.019090216217823
6.2,RR,2.2073640613822554,30.89489358136451,40,25.019090216217823
6.2,RL,2.2045022842878454,30.89489358136451,40,25.019090216217823
6.3,FL,2.215196904163242,38.71339564017648,40,31.31189483023053
6.3,FR,2.222330604863685,38.71339564017648,40,31.31189483023053
6.3,RR,2.1967505447339986,38.71339564017648,40,31.31189483023053
6.3,RL,2.2063639446770362,38.71339564017648,40,31.31189483023053
6.4,FL,2.216815960543319,37.383187807995796,40,28.61645335834977
6.4,FR,2.1751911778120543,37.383187807995796,40,28.61645335834977
6.4,RR,2.214552888592679,37.383187807995796,40,28.61645335834977
6.4,RL,2.179275958709989,37.383187807995796,40,28.61645335834977
6.5,FL,2.1901565256016076,31.63186748466421,40,27.349372643716237
6.5,FR,2.1979227509420216,31.63186748466421,40,27.349372643716237
6.5,RR,2.1853858809070688,31.63186748466421,40,27.349372643716237
6.5,RL,2.2006839747392566,31.63186748466421,40,27.349372643716237
7.1,FL,2.186527010583339,38.30396081715337,35,26.509216978574806
7.1,FR,2.187652709383946,38.30396081715337,35,26.509216978574806
7.1,RR,2.1827706860126055,38.30396081715337,35,26.509216978574806
7.1,RL,2.208671650694459,38.30396081715337,35,26.509216978574806
7.2,FL,2.225664774482618,37.409220511463296,35,30.258547580583617
7.2,FR,2.191549302974248,37.409220511463296,35,30.258547580583617
7.2,RR,2.2200423637292084,37.409220511463296,35,30.258547580583617
7.2,RL,2.2155833996543373,37.409220511463296,35,30.258547580583617
7.3,FL,2.1889324210888748,39.791543593447486,35,31.77987166910301
7.3,FR,2.1830384489893517,39.791543593447486,35,31.77987166910301
7.3,RR,2.199634000728058,39.791543593447486,35,31.77987166910301
7.3,RL,2.1976516908045807,39.791543593447486,35,31.77987166910301
7.4,FL,2.2104417164462493,30.840685200814434,35,33.78953800921484
7.4,FR,2.229377291161528,30.840685200814434,35,33.78953800921484
7.4,RR,2.2151216439269326,30.840685200814434,35,33.78953800921484
7.4,RL,2.1930151211059443,30.840685200814434,35,33.78953800921484
7.5,FL,2.197231726812329,32.21398706153441,35,25.07567596814238
7.5,FR,2.1970430946345565,32.21398706153441,35,25.07567596814238
7.5,RR,2.1723027421229917,32.21398706153441,35,25.07567596814238
7.5,RL,2.1878222990664273,32.21398706153441,35,25.07567596814238
8.1,FL,2.212939127953778,38.92648511757379,38,33.670713344403644
8.1,FR,2.2238091476075685,38.92648511757379,38,33.670713344403644
8.1,RR,2.20299020012002,38.92648511757379,38,33.670713344403644
8.1,RL,2.182551298872777,38.92648511757379,38,33.670713344403644
8.2,FL,2.19766261899819,32.7608274498351,38,33.09064028181038
8.2,FR,2.1716398585349395,32.7608274498351,38,33.09064028181038
8.2,RR,2.19102900338358,32.7608274498351,38,33.09064028181038
8.2,RL,2.1737121462018654,32.7608274498351,38,33.09064028181038
8.3,FL,2.1811194386491968,33.343939325220006,38,25.1367898431206
8.3,FR,2.2258546371603534,33.343939325220006,38,25.1367898431206
8.3,RR,2.227072153845192,33.343939325220006,38,25.1367898431206
8.3,RL,2.1802550532905913,33.343939325220006,38,25.1367898431206
8.4,FL,2.218143326441018,31.034575355310746,38,26.49403393702326
8.4,FR,2.178867247056284,31.034575355310746,38,26.49403393702326
8.4,RR,2.2062791099567804,31.034575355310746,38,26.49403393702326
8.4,RL,2.199107831690172,31.034575355310746,38,26.49403393702326
